target_species,target_species_c,cospecies_n,cospecies_native_n,cospecies_mean_c,cospecies_native_mean_c,cospecies_std_dev_c,cospecies_native_std_dev_c,percent_native,percent_nonnative,percent_native_low_c,percent_native_med_c,percent_native_high_c,discrepancy_c
Mollugo verticillata,0,18,13,4.611111111111111,6.384615384615385,3.8215932755067867,2.902253766140536,0.7222222222222222,0.2777777777777778,0.3888888888888889,0.27777777777777773,0.33333333333333337,-6.384615384615385
Monarda bradburiana,0,118,88,3.347457627118644,4.488636363636363,3.29821790431485,3.0737835391515516,0.7457627118644068,0.2542372881355932,0.559322033898305,0.2457627118644068,0.19491525423728817,-4.488636363636363
Monarda citriodora,0,22,18,3.8181818181818183,4.666666666666667,3.049377198495014,2.700762419587999,0.8181818181818182,0.18181818181818177,0.4090909090909091,0.4090909090909091,0.18181818181818177,-4.666666666666667
Monarda clinopodia,10,174,141,4.373563218390805,5.397163120567376,3.2654420964971513,2.7590874076769696,0.8103448275862069,0.18965517241379315,0.3735632183908046,0.4080459770114943,0.2183908045977011,4.602836879432624
Monarda didyma,0,365,230,2.9068493150684933,4.613043478260869,3.461258456234964,3.3373373205467987,0.6301369863013698,0.36986301369863017,0.6136986301369863,0.2136986301369863,0.17260273972602735,-4.613043478260869
Monarda fistulosa,4,7953,5708,2.9466867848610585,4.105641205325859,3.017041537238453,2.8149921033635312,0.7177165849365019,0.2822834150634981,0.5834276373695461,0.29963535772664407,0.11693700490380987,-0.10564120532585886
Monarda fistulosa ssp. fistulosa,4,14,9,2.7142857142857144,4.222222222222222,2.6144148169647514,1.986062547968831,0.6428571428571429,0.3571428571428571,0.6428571428571429,0.2857142857142857,0.0714285714285714,-0.22222222222222232
Monarda punctata,4,1035,680,2.6028985507246376,3.961764705882353,3.2395929646698995,3.2543175993345588,0.6570048309178744,0.3429951690821256,0.659903381642512,0.18937198067632854,0.1507246376811594,0.03823529411764692
Monotropa hypopitys,8,263,197,3.2319391634980987,4.314720812182741,2.4579297679910215,1.8384877737166105,0.7490494296577946,0.25095057034220536,0.5057034220532319,0.4600760456273765,0.034220532319391594,3.685279187817259
Monotropa uniflora,5,1890,1534,4.190476190476191,5.1629726205997395,3.068602295573754,2.564911614128443,0.8116402116402116,0.1883597883597884,0.3978835978835979,0.4264550264550265,0.17566137566137563,-0.1629726205997395
Monotropa uniflora,7,1890,1534,4.190476190476191,5.1629726205997395,3.068602295573754,2.564911614128443,0.8116402116402116,0.1883597883597884,0.3978835978835979,0.4264550264550265,0.17566137566137563,1.8370273794002605
Morella pensylvanica,4,263,197,3.247148288973384,4.33502538071066,2.475016663693406,1.8569894509073293,0.7490494296577946,0.25095057034220536,0.5057034220532319,0.45627376425855515,0.03802281368821292,-0.33502538071066024
Morus alba,0,5999,3982,2.3258876479413235,3.5040180813661475,2.7760674448216345,2.7353058225550075,0.663777296216036,0.336222703783964,0.6712785464244041,0.2503750625104184,0.07834639106517749,-3.5040180813661475
Morus rubra,10,134,93,2.9328358208955225,4.225806451612903,3.184071638391081,3.0221250522930143,0.6940298507462687,0.30597014925373134,0.6044776119402985,0.24626865671641796,0.14925373134328357,5.774193548387097
Muhlenbergia frondosa,2,450,361,4.288888888888889,5.346260387811634,3.387532639228171,2.9400101339222293,0.8022222222222222,0.19777777777777783,0.4111111111111111,0.35111111111111115,0.23777777777777775,-3.3462603878116344
Muhlenbergia glomerata,10,450,361,4.271111111111111,5.32409972299169,3.378473859950777,2.93498075538361,0.8022222222222222,0.19777777777777783,0.41333333333333333,0.35111111111111115,0.23555555555555552,4.67590027700831
Muhlenbergia mexicana,5,57,35,1.631578947368421,2.657142857142857,2.417433548705324,2.611545149375536,0.6140350877192983,0.38596491228070173,0.7894736842105263,0.1578947368421052,0.052631578947368474,2.342857142857143
Muhlenbergia racemosa,0,174,149,3.9310344827586206,4.590604026845638,2.9240604575654223,2.6355506702374516,0.8563218390804598,0.14367816091954022,0.41954022988505746,0.44252873563218387,0.13793103448275867,-4.590604026845638
Muhlenbergia schreberi,0,118,55,2.711864406779661,5.818181818181818,4.113978038066885,4.273479409407077,0.4661016949152542,0.5338983050847458,0.6949152542372882,0.07627118644067798,0.22881355932203384,-5.818181818181818
Muscari botryoides,0,129,74,3.5271317829457365,6.148648648648648,3.8508877210729056,3.1084614193213187,0.5736434108527132,0.4263565891472868,0.5271317829457365,0.2325581395348837,0.24031007751937983,-6.148648648648648
Myosotis arvensis,0,174,149,3.9310344827586206,4.590604026845638,2.9240604575654223,2.6355506702374516,0.8563218390804598,0.14367816091954022,0.41954022988505746,0.44252873563218387,0.13793103448275867,-4.590604026845638
Myosotis laxa,4,174,132,3.235632183908046,4.265151515151516,2.427371708878196,1.832113235628635,0.7586206896551724,0.24137931034482762,0.5057471264367817,0.4655172413793103,0.028735632183908066,-0.2651515151515156
Myosotis sylvatica,0,129,74,3.5271317829457365,6.148648648648648,3.8508877210729056,3.1084614193213187,0.5736434108527132,0.4263565891472868,0.5271317829457365,0.2325581395348837,0.24031007751937983,-6.148648648648648
Myosotis verna,5,458,366,3.5480349344978164,4.439890710382514,2.3405114701458163,1.699458088992557,0.7991266375545851,0.20087336244541487,0.43013100436681223,0.5502183406113537,0.01965065502183405,0.5601092896174862
Myosoton aquaticum,0,29,18,1.2758620689655173,2.0555555555555554,1.6668308621910952,1.696786659341787,0.6206896551724138,0.3793103448275862,0.8620689655172413,0.13793103448275867,0,-2.0555555555555554
Myriophyllum humile,5,24,21,5.041666666666667,5.761904761904762,2.9263297485248394,2.343176517139968,0.875,0.125,0.2916666666666667,0.4583333333333333,0.25,-0.7619047619047619
Myriophyllum sibiricum,5,55,49,4.345454545454546,4.877551020408164,3.0442306199333955,2.7886126558232656,0.8909090909090909,0.10909090909090913,0.45454545454545453,0.27272727272727276,0.2727272727272727,0.12244897959183643
Myriophyllum spicatum,0,439,399,4.164009111617312,4.5814536340852134,2.789490773631004,2.577981153220944,0.908883826879271,0.09111617312072895,0.4783599088838269,0.3052391799544419,0.2164009111617312,-4.5814536340852134
Nabalus albus,5,1020,853,4.084313725490196,4.883939038686987,2.970372018943142,2.5773275557469777,0.8362745098039216,0.1637254901960784,0.3813725490196078,0.45686274509803926,0.16176470588235292,0.11606096131301324
Nabalus altissimus,7,309,276,4.56957928802589,5.115942028985507,2.8225403297979383,2.4733413947146397,0.8932038834951457,0.10679611650485432,0.3106796116504854,0.5080906148867315,0.18122977346278313,1.8840579710144931
Najas flexilis,1,249,206,4.349397590361446,5.257281553398058,3.1086523436537328,2.6257301680604845,0.8273092369477911,0.17269076305220887,0.4457831325301205,0.26907630522088355,0.285140562248996,-4.257281553398058
Najas guadalupensis,2,203,175,4.541871921182266,5.268571428571429,3.151609747940977,2.7713405433517115,0.8620689655172413,0.13793103448275867,0.4187192118226601,0.27093596059113306,0.31034482758620685,-3.2685714285714287
Najas marina,0,80,71,4.8125,5.422535211267606,3.2611784388663225,2.9406606246652705,0.8875,0.11250000000000004,0.4,0.275,0.32499999999999996,-5.422535211267606
Najas minor,0,115,97,4.034782608695652,4.783505154639175,2.9880769934847957,2.6427053851266358,0.8434782608695652,0.15652173913043477,0.5043478260869565,0.27826086956521745,0.21739130434782605,-4.783505154639175
Narcissus pseudo-narcissus,0,578,418,3.6280276816608996,5.016746411483253,3.3369487488480605,2.9024436802173463,0.7231833910034602,0.2768166089965398,0.4515570934256055,0.36332179930795855,0.18512110726643594,-5.016746411483253
Narcissus pseudonarcissus,0,543,413,3.2744014732965008,4.305084745762712,2.416164117247386,1.7977597453564325,0.7605893186003683,0.23941068139963173,0.49355432780847147,0.4769797421731123,0.029465930018416242,-4.305084745762712
Nasturtium officinale,0,70,36,1.2,2.3333333333333335,1.7904739879286924,1.8973665961010275,0.5142857142857142,0.48571428571428577,0.8,0.19999999999999996,0,-2.3333333333333335
Nelumbo lutea,9,33,30,3.8181818181818183,4.2,2.5304958191842744,2.325273435904719,0.9090909090909091,0.09090909090909094,0.48484848484848486,0.33333333333333337,0.18181818181818177,4.8
Nepeta cataria,0,2597,1751,2.6688486715440893,3.958309537407196,3.0080278988636446,2.883644182154709,0.6742395071236041,0.32576049287639586,0.627647285329226,0.26569118213323073,0.10666153253754329,-3.958309537407196
Nepeta racemosa,0,465,319,2.4408602150537635,3.5579937304075235,2.7293991917802116,2.6234771659406797,0.6860215053763441,0.3139784946236559,0.6537634408602151,0.2709677419354838,0.07526881720430112,-3.5579937304075235
Nowellia curvifolia,1,178,152,4.01123595505618,4.697368421052632,2.206791684149413,1.5697448802894187,0.8539325842696629,0.1460674157303371,0.33146067415730335,0.651685393258427,0.016853932584269704,-3.697368421052632
Nuphar advena,5,193,146,2.8031088082901556,3.7054794520547945,2.4921942042386585,2.2039707370833437,0.7564766839378239,0.24352331606217614,0.5699481865284974,0.3834196891191709,0.04663212435233166,1.2945205479452055
Nuphar lutea ssp. advena,4,686,534,3.447521865889213,4.428838951310861,2.4048645308894105,1.7545416169071941,0.7784256559766763,0.22157434402332365,0.45481049562682213,0.5204081632653061,0.02478134110787167,-0.428838951310861
Nuphar variegata,8,337,289,3.8961424332344214,4.5432525951557095,2.854280924979182,2.5601848230811886,0.857566765578635,0.14243323442136502,0.47477744807121663,0.3412462908011869,0.18397626112759646,3.4567474048442905
Nymphaea odorata,5,642,516,3.750778816199377,4.666666666666667,3.088937690204437,2.7556355905835255,0.8037383177570093,0.19626168224299068,0.5015576323987538,0.2990654205607477,0.19937694704049846,0.33333333333333304
Nymphaea odorata,6,642,516,3.750778816199377,4.666666666666667,3.088937690204437,2.7556355905835255,0.8037383177570093,0.19626168224299068,0.5015576323987538,0.2990654205607477,0.19937694704049846,1.333333333333333
Nymphaea odorata ssp. odorata,5,448,330,3.1026785714285716,4.212121212121212,2.43082220911695,1.8278090885785419,0.7366071428571429,0.2633928571428571,0.53125,0.4375,0.03125,0.7878787878787881
Nymphaea odorata ssp. odorata,6,448,330,3.1026785714285716,4.212121212121212,2.43082220911695,1.8278090885785419,0.7366071428571429,0.2633928571428571,0.53125,0.4375,0.03125,1.787878787878788
Nymphaea odorata ssp. tuberosa,5,275,230,4,4.782608695652174,3.0326688398126826,2.6916743987562257,0.8363636363636363,0.1636363636363637,0.4909090909090909,0.2690909090909091,0.24,0.21739130434782616
Nyssa sylvatica,4,2624,2082,3.6097560975609757,4.549471661863593,2.5794571183693047,2.0271350499484444,0.7934451219512195,0.20655487804878048,0.44435975609756095,0.49390243902439024,0.06173780487804881,-0.5494716618635929
Nyssa sylvatica,7,2624,2082,3.6097560975609757,4.549471661863593,2.5794571183693047,2.0271350499484444,0.7934451219512195,0.20655487804878048,0.44435975609756095,0.49390243902439024,0.06173780487804881,2.450528338136407
Odontoschisma denudatum,7,543,411,3.248618784530387,4.291970802919708,2.4136131694056546,1.7922349473388037,0.7569060773480663,0.24309392265193375,0.4972375690607735,0.47329650092081027,0.029465930018416242,2.7080291970802923
Oenothera biennis,0,10158,7014,2.7003347115573932,3.9107499287140004,2.9227159072157,2.7636115429294996,0.6904902539870054,0.30950974601299464,0.6127190391809412,0.28785193935814135,0.09942902146091748,-3.9107499287140004
Oenothera biennis,1,10158,7014,2.7003347115573932,3.9107499287140004,2.9227159072157,2.7636115429294996,0.6904902539870054,0.30950974601299464,0.6127190391809412,0.28785193935814135,0.09942902146091748,-2.9107499287140004
Oenothera perennis,8,203,203,6.374384236453202,6.374384236453202,2.432806713468379,2.432806713468379,1,0,0.12315270935960591,0.4827586206896552,0.3940886699507389,1.625615763546798
Oenothera pilosella,10,563,474,4.690941385435169,5.571729957805907,3.328466619553738,2.871475661851571,0.8419182948490231,0.15808170515097686,0.35879218472468916,0.369449378330373,0.27175843694493784,4.428270042194093
Oenothera rhombipetala,5,253,135,1.3873517786561265,2.6,2.4960600109255515,2.9223789123696275,0.5335968379446641,0.46640316205533594,0.8260869565217391,0.09881422924901184,0.07509881422924902,2.4
Onoclea sensibilis,3,7668,5964,3.3941053729786126,4.363849765258216,2.79966770193811,2.4177375040525755,0.7777777777777778,0.2222222222222222,0.49061032863849763,0.4207094418362024,0.08868022952529997,-1.363849765258216
Onoclea sensibilis,5,7668,5964,3.3941053729786126,4.363849765258216,2.79966770193811,2.4177375040525755,0.7777777777777778,0.2222222222222222,0.49061032863849763,0.4207094418362024,0.08868022952529997,0.636150234741784
Opuntia humifusa,5,285,231,3.7263157894736842,4.597402597402597,3.3148474311007385,3.089645006735466,0.8105263157894737,0.18947368421052635,0.5017543859649123,0.29824561403508776,0.19999999999999996,0.4025974025974026
Opuntia macrorhiza,8,44,33,4.068181818181818,5.424242424242424,3.984841785967997,3.708354613490185,0.75,0.25,0.5,0.15909090909090906,0.34090909090909094,2.575757575757576
Origanum vulgare,0,208,176,4.774038461538462,5.642045454545454,3.294248983556544,2.8126742370271685,0.8461538461538461,0.15384615384615385,0.3269230769230769,0.4134615384615385,0.2596153846153846,-5.642045454545454
Ornithogalum umbellatum,0,110,81,2.9454545454545453,4,3.170495760835293,3.07001628660175,0.7363636363636363,0.26363636363636367,0.6,0.26363636363636367,0.13636363636363635,-4
Orthotrichum stellatum,4,174,132,3.235632183908046,4.265151515151516,2.427371708878196,1.832113235628635,0.7586206896551724,0.24137931034482762,0.5057471264367817,0.4655172413793103,0.028735632183908066,-0.2651515151515156
Oryzopsis asperifolia,10,32,22,2.9375,4.2727272727272725,3.6183894118079483,3.653854040687634,0.6875,0.3125,0.625,0.1875,0.1875,5.7272727272727275
Osmorhiza claytonii,4,78,67,3.8974358974358974,4.537313432835821,2.6412794203485888,2.278545244355354,0.8589743589743589,0.14102564102564108,0.3974358974358974,0.48717948717948717,0.11538461538461542,-0.5373134328358207
Osmorhiza longistylis,5,802,590,3.410224438902743,4.635593220338983,3.2302479892279723,2.9155203627059336,0.7356608478802993,0.2643391521197007,0.5211970074812967,0.32044887780548637,0.15835411471321692,0.3644067796610173
Osmunda cinnamomea,5,1025,774,3.2965853658536584,4.365633074935401,2.4362653220682255,1.785932466064126,0.7551219512195122,0.2448780487804878,0.48390243902439023,0.48878048780487804,0.02731707317073173,0.6343669250645991
Osmunda cinnamomeum,8,427,352,4.004683840749414,4.857954545454546,3.110632467548279,2.7543789157636267,0.8243559718969555,0.17564402810304447,0.3840749414519906,0.4426229508196722,0.1733021077283372,3.142045454545454
Osmunda claytoniana,6,840,659,3.492857142857143,4.4522003034901365,2.3788793404452173,1.7140773788628654,0.7845238095238095,0.2154761904761905,0.44166666666666665,0.5345238095238095,0.023809523809523836,1.5477996965098635
Osmunda regalis,7,823,642,3.4848116646415552,4.4672897196261685,2.4042642939965826,1.7369136668177818,0.7800729040097205,0.2199270959902795,0.4459295261239368,0.5249088699878492,0.029161603888213872,2.5327102803738315
Osmunda spectabilis,8,493,422,3.6795131845841786,4.298578199052133,2.856088590879462,2.620211568273918,0.8559837728194726,0.14401622718052742,0.4421906693711968,0.4482758620689655,0.1095334685598377,3.701421800947867
Ostrya virginiana,5,3182,2440,3.3532369578881207,4.372950819672131,2.757001413356861,2.335056010901252,0.7668133249528598,0.2331866750471402,0.49025769956002513,0.42740414833438095,0.08233815210559392,0.6270491803278686
Ostrya virginiana,7,3182,2440,3.3532369578881207,4.372950819672131,2.757001413356861,2.335056010901252,0.7668133249528598,0.2331866750471402,0.49025769956002513,0.42740414833438095,0.08233815210559392,2.6270491803278686
Oxalis corniculata,0,583,420,3.195540308747856,4.435714285714286,2.9338961126810057,2.538140697399463,0.7204116638078902,0.27958833619210977,0.5403087478559176,0.3687821612349914,0.09090909090909094,-4.435714285714286
Oxalis dillenii,0,773,587,3.7800776196636483,4.977853492333901,3.3571154800362453,2.9790829656763225,0.759379042690815,0.24062095730918498,0.4851228978007762,0.31306597671410086,0.20181112548512292,-4.977853492333901
